SampleRowID,SampleDate,SurveyNumber,StationCode,MethodCode,WaterTemperature,BottomTemperature,ConductivityTop,ConductivityBottom,CableOut,DepthBottom,Secchi,SecchiEstimated,Turbidity,SampleTimeStart,SampleTimeEnd,MeterStart,MeterEnd,MeterDifference,TideCode,TowDirectionCode,WeatherCode,Microcystis,WaveCode,WindDirection,StartLatDegrees,StartLatMinutes,StartLatSeconds,StartLongDegrees,StartLongMinutes,StartLongSeconds,EndLatDegrees,EndLatMinutes,EndLatSeconds,EndLongDegrees,EndLongMinutes,EndLongSeconds,Gear,TowDuration
4110,1971-09-10,3,327,MWTR,20.10000038,,22896,,,,0.819999993,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
4298,1971-09-10,3,328,MWTR,20.39999962,,21465,,,,0.620000005,FALSE,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
4655,1971-09-10,3,329,MWTR,19.70000076,,20140,,,,0.5,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
4814,1971-09-10,3,330,MWTR,20,,23320,,,,0.850000024,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
4858,1971-09-10,3,331,MWTR,19.89999962,,22154,,,,0.850000024,FALSE,,0.51,,,,,,,,,,,,,,,,,,,,,,,,
4904,1971-09-10,3,332,MWTR,19.70000076,,22260,,,,0.850000024,FALSE,,0.41,,,,,,,,,,,,,,,,,,,,,,,,
4943,1971-09-10,3,333,MWTR,19.60000038,,23112,,,,0.699999988,FALSE,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
4995,1971-09-10,3,334,MWTR,19.70000076,,22788,,,,0.620000005,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
5151,1971-09-10,3,335,MWTR,19.79999924,,20520,,,,0.5,FALSE,,0.58,,,,,,,,,,,,,,,,,,,,,,,,
5330,1971-09-10,3,336,MWTR,20.60000038,,14257,,,,0.699999988,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
5867,1971-09-10,3,339,MWTR,21,,12508,,,,0.550000012,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
6041,1971-09-10,3,340,MWTR,21.20000076,,16324,,,,0.400000006,FALSE,,0.55,,,,,,,,,,,,,,,,,,,,,,,,
6351,1971-09-13,3,401,MWTR,20.89999962,,7630,,,,0.340000004,FALSE,,0.51,,,,,,,,,,,,,,,,,,,,,,,,
4398,1971-09-14,3,406,MWTR,21.39999962,,6254,,,,0.319999993,FALSE,,0.42,,,,,,,,,,,,,,,,,,,,,,,,
4484,1971-09-14,3,416,MWTR,21.39999962,,7420,,,,0.340000004,FALSE,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
4514,1971-09-14,3,418,MWTR,21.70000076,,5989,,,,0.200000003,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
6554,1971-09-14,3,402,MWTR,21.39999962,,6042,,,,0.300000012,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
6761,1971-09-14,3,404,MWTR,21.39999962,,6572,,,,0.300000012,FALSE,,0.43,,,,,,,,,,,,,,,,,,,,,,,,
6984,1971-09-14,3,405,MWTR,21.60000038,,7526,,,,0.289999992,FALSE,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
7334,1971-09-14,3,407,MWTR,21.39999962,,9328,,,,0.360000014,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
7532,1971-09-14,3,408,MWTR,21.60000038,,9116,,,,0.349999994,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
8722,1971-09-14,3,414,MWTR,21.20000076,,7560,,,,0.319999993,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
12995,1971-09-14,3,517,MWTR,22.20000076,,2052,,,,0.189999998,FALSE,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
13794,1971-09-14,3,602,MWTR,21.79999924,,3498,,,,0.180000007,FALSE,,0.39,,,,,,,,,,,,,,,,,,,,,,,,
14192,1971-09-14,3,604,MWTR,22.20000076,,1738,,,,0.159999996,FALSE,,0.35,,,,,,,,,,,,,,,,,,,,,,,,
14601,1971-09-14,3,606,MWTR,22.20000076,,1356,,,,0.140000001,FALSE,,0.44,,,,,,,,,,,,,,,,,,,,,,,,
4429,1971-09-15,3,412,MWTR,22.10000038,,922,,,,0.230000004,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
7923,1971-09-15,3,410,MWTR,21.89999962,,3180,,,,0.980000019,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
9882,1971-09-15,3,501,MWTR,22.10000038,,445,,,,0.289999992,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
10290,1971-09-15,3,503,MWTR,22,,315,,,,0.289999992,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
10691,1971-09-15,3,505,MWTR,22,,278,,,,0.310000002,FALSE,,0.46,,,,,,,,,,,,,,,,,,,,,,,,
10940,1971-09-15,3,507,MWTR,22.29999924,,237,,,,0.419999987,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
11548,1971-09-15,3,509,MWTR,22.70000076,,237,,,,0.400000006,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
11969,1971-09-15,3,511,MWTR,22.70000076,,286,,,,0.400000006,FALSE,,0.35,,,,,,,,,,,,,,,,,,,,,,,,
12356,1971-09-15,3,513,MWTR,22.10000038,,190,,,,0.389999986,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
12571,1971-09-15,3,515,MWTR,22.29999924,,1836,,,,0.189999998,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
13368,1971-09-15,3,519,MWTR,22.20000076,,466,,,,0.200000003,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
14825,1971-09-15,3,608,MWTR,21.29999924,,177,,,,0.300000012,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
18274,1971-09-15,3,802,MWTR,22.29999924,,349,,,,0.419999987,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
18471,1971-09-15,3,804,MWTR,22.79999924,,193,,,,0.460000008,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
18720,1971-09-15,3,806,MWTR,22.89999962,,181,,,,0.529999971,FALSE,,0.35,,,,,,,,,,,,,,,,,,,,,,,,
15052,1971-09-16,3,701,MWTR,21.39999962,,182,,,,0.370000005,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
15308,1971-09-16,3,703,MWTR,20.70000076,,162,,,,0.409999996,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
15674,1971-09-16,3,705,MWTR,20.60000038,,302,,,,0.449999988,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
16093,1971-09-16,3,707,MWTR,20.39999962,,162,,,,0.50999999,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
16427,1971-09-16,3,709,MWTR,20.39999962,,178,,,,0.519999981,FALSE,,0.41,,,,,,,,,,,,,,,,,,,,,,,,
19119,1971-09-16,3,808,MWTR,22,,152,,,,0.540000021,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
19516,1971-09-16,3,810,MWTR,21.39999962,,152,,,,0.49000001,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
17963,1971-09-17,3,812,MWTR,21.60000038,,152,,,,0.479999989,FALSE,,0.67,,,,,,,,,,,,,,,,,,,,,,,,
20315,1971-09-17,3,814,MWTR,21.20000076,,156,,,,0.5,FALSE,,0.46,,,,,,,,,,,,,,,,,,,,,,,,
20680,1971-09-17,3,902,MWTR,23.70000076,,164,,,,0.469999999,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
20873,1971-09-17,3,903,MWTR,20,,159,,,,0.560000002,FALSE,,0.33,,,,,,,,,,,,,,,,,,,,,,,,
21077,1971-09-17,3,904,MWTR,22.10000038,,267,,,,0.49000001,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
21432,1971-09-17,3,906,MWTR,22.29999924,,174,,,,0.5,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
21634,1971-09-17,3,908,MWTR,22.29999924,,196,,,,0.419999987,FALSE,,0.32,,,,,,,,,,,,,,,,,,,,,,,,
22019,1971-09-17,3,910,MWTR,24,,299,,,,0.479999989,FALSE,,0.48,,,,,,,,,,,,,,,,,,,,,,,,
22688,1971-09-17,3,914,MWTR,23.60000038,,190,,,,0.469999999,FALSE,,0.34,,,,,,,,,,,,,,,,,,,,,,,,
22805,1971-09-17,3,915,MWTR,23.89999962,,163,,,,0.460000008,FALSE,,0.35,,,,,,,,,,,,,,,,,,,,,,,,
226,1971-10-05,4,101,MWTR,,,34884,,,,0.99000001,FALSE,,0.37,,,,,,,,,,,,,,,,,,,,,,,,
259,1971-10-05,4,102,MWTR,18.39999962,,34560,,,,0.99000001,FALSE,,0.35,,,,,,,,,,,,,,,,,,,,,,,,
299,1971-10-05,4,103,MWTR,18.29999924,,35640,,,,0.899999976,FALSE,,0.35,,,,,,,,,,,,,,,,,,,,,,,,
336,1971-10-05,4,104,MWTR,18.29999924,,35640,,,,0.899999976,FALSE,,0.41,,,,,,,,,,,,,,,,,,,,,,,,
359,1971-10-05,4,111,MWTR,15.69999981,,33588,,,,0.949999988,FALSE,,0.44,,,,,,,,,,,,,,,,,,,,,,,,
463,1971-10-05,4,207,MWTR,15.80000019,,33480,,,,0.99000001,FALSE,,0.36,,,,,,,,,,,,,,,,,,,,,,,,
728,1971-10-05,4,105,MWTR,18.29999924,,35640,,,,0.899999976,FALSE,,0.42,,,,,,,,,,,,,,,,,,,,,,,,
768,1971-10-05,4,106,MWTR,18.10000038,,34560,,,,0.99000001,FALSE,,0.36,,,,,,,,,,,,,,,,,,,,,,,,
812,1971-10-05,4,107,MWTR,18.20000076,,34560,,,,0.99000001,FALSE,,0.43,,,,,,,,,,,,,,,,,,,,,,,,
854,1971-10-05,4,108,MWTR,18.29999924,,34560,,,,0.899999976,FALSE,,0.31,,,,,,,,,,,,,,,,,,,,,,,,
897,1971-10-05,4,109,MWTR,16.20000076,,33480,,,,0.949999988,FALSE,,0.34,0.345138889,,,,,,,,,,,,,,,,,,,,,,,
941,1971-10-05,4,110,MWTR,15.89999962,,33804,,,,0.949999988,FALSE,,0.31,0.317361111,,,,,,,,,,,,,,,,,,,,,,,
1006,1971-10-05,4,112,MWTR,15.80000019,,33480,,,,0.99000001,FALSE,,0.34,0.347916667,,,,,,,,,,,,,,,,,,,,,,,
1050,1971-10-05,4,113,MWTR,17.20000076,,25056,,,,0.949999988,FALSE,,0.41,0.416666667,,,,,,,,,,,,,,,,,,,,,,,
1080,1971-10-05,4,201,MWTR,14.5,,35316,,,,0.99000001,FALSE,,0.36,0.371527778,,,,,,,,,,,,,,,,,,,,,,,
1110,1971-10-05,4,202,MWTR,14,,35856,,,,0.99000001,FALSE,,0.38,0.381944444,,,,,,,,,,,,,,,,,,,,,,,
1137,1971-10-05,4,203,MWTR,14.5,,36720,,,,0.99000001,FALSE,,0.38,0.381944444,,,,,,,,,,,,,,,,,,,,,,,
1166,1971-10-05,4,204,MWTR,14.69999981,,36720,,,,0.99000001,FALSE,,0.38,,,,,,,,,,,,,,,,,,,,,,,,
1208,1971-10-05,4,205,MWTR,15.80000019,,34560,,,,0.99000001,FALSE,,0.39,0.392361111,,,,,,,,,,,,,,,,,,,,,,,
1252,1971-10-05,4,206,MWTR,15.80000019,,34870,,,,0.949999988,FALSE,,0.33,0.335416667,,,,,,,,,,,,,,,,,,,,,,,
1324,1971-10-05,4,208,MWTR,15,,34560,,,,0.99000001,FALSE,,0.36,0.363194444,,,,,,,,,,,,,,,,,,,,,,,
1342,1971-10-05,4,209,MWTR,14.30000019,,32000,,,,0.99000001,FALSE,,0.41,0.416666667,,,,,,,,,,,,,,,,,,,,,,,
677,1971-10-06,4,326,MWTR,17.39999962,,19440,,,,0.75,FALSE,,0.41,0.415972222,,,,,,,,,,,,,,,,,,,,,,,
1396,1971-10-06,4,210,MWTR,16.10000038,,28000,,,,0.99000001,FALSE,,0.34,0.350694444,,,,,,,,,,,,,,,,,,,,,,,
1442,1971-10-06,4,211,MWTR,16.89999962,,24600,,,,0.99000001,FALSE,,0.35,0.359027778,,,,,,,,,,,,,,,,,,,,,,,
1480,1971-10-06,4,301,MWTR,16.79999924,,27060,,,,0.850000024,FALSE,,0.34,0.346527778,,,,,,,,,,,,,,,,,,,,,,,
1505,1971-10-06,4,302,MWTR,17.70000076,,25488,,,,0.899999976,FALSE,,0.38,0.388888889,,,,,,,,,,,,,,,,,,,,,,,
1538,1971-10-06,4,303,MWTR,16.89999962,,25380,,,,0.850000024,FALSE,,0.37,0.375694444,,,,,,,,,,,,,,,,,,,,,,,
1600,1971-10-06,4,305,MWTR,16.89999962,,24300,,,,0.800000012,FALSE,,0.36,0.368055556,,,,,,,,,,,,,,,,,,,,,,,
1719,1971-10-06,4,306,MWTR,17.10000038,,24948,,,,0.800000012,FALSE,,0.41,0.418055556,,,,,,,,,,,,,,,,,,,,,,,
1880,1971-10-06,4,307,MWTR,17.20000076,,26136,,,,0.899999976,FALSE,,0.4,0.409027778,,,,,,,,,,,,,,,,,,,,,,,
2047,1971-10-06,4,308,MWTR,17.20000076,,26568,,,,0.949999988,FALSE,,0.36,0.366666667,,,,,,,,,,,,,,,,,,,,,,,
2213,1971-10-06,4,309,MWTR,17.20000076,,26136,,,,0.850000024,FALSE,,0.36,0.363888889,,,,,,,,,,,,,,,,,,,,,,,
2387,1971-10-06,4,310,MWTR,17.20000076,,25596,,,,0.949999988,FALSE,,0.41,0.419444444,,,,,,,,,,,,,,,,,,,,,,,
2505,1971-10-06,4,311,MWTR,17.20000076,,26460,,,,0.899999976,FALSE,,0.37,0.376388889,,,,,,,,,,,,,,,,,,,,,,,
3153,1971-10-06,4,320,MWTR,17.79999924,,21450,,,,0.699999988,FALSE,,0.36,0.368055556,,,,,,,,,,,,,,,,,,,,,,,
3221,1971-10-06,4,321,MWTR,17.70000076,,18576,,,,0.899999976,FALSE,,0.36,0.366666667,,,,,,,,,,,,,,,,,,,,,,,
3402,1971-10-06,4,322,MWTR,17.39999962,,19980,,,,0.699999988,FALSE,,0.4,0.402777778,,,,,,,,,,,,,,,,,,,,,,,
3608,1971-10-06,4,323,MWTR,17.39999962,,19980,,,,0.699999988,FALSE,,0.39,0.397916667,,,,,,,,,,,,,,,,,,,,,,,
3786,1971-10-06,4,324,MWTR,17.20000076,,20304,,,,0.99000001,FALSE,,0.36,0.363194444,,,,,,,,,,,,,,,,,,,,,,,
3834,1971-10-06,4,325,MWTR,17.39999962,,19764,,,,0.99000001,FALSE,,0.37,0.372916667,,,,,,,,,,,,,,,,,,,,,,,
5509,1971-10-06,4,337,MWTR,17.89999962,,22770,,,,0.550000012,FALSE,,0.37,0.379861111,,,,,,,,,,,,,,,,,,,,,,,
5684,1971-10-06,4,338,MWTR,18,,22550,,,,0.550000012,FALSE,,0.37,0.379861111,,,,,,,,,,,,,,,,,,,,,,,
2684,1971-10-07,4,313,MWTR,17.10000038,,19008,,,,0.649999976,FALSE,,0.38,0.389583333,,,,,,,,,,,,,,,,,,,,,,,
2714,1971-10-07,4,314,MWTR,17.10000038,,19980,,,,0.649999976,FALSE,,0.33,0.333333333,,,,,,,,,,,,,,,,,,,,,,,
2880,1971-10-07,4,315,MWTR,17.20000076,,17928,,,,0.819999993,FALSE,,0.36,0.368055556,,,,,,,,,,,,,,,,,,,,,,,
3048,1971-10-07,4,316,MWTR,17.60000038,,18576,,,,0.550000012,FALSE,,0.35,0.357638889,,,,,,,,,,,,,,,,,,,,,,,
3082,1971-10-07,4,318,MWTR,17.5,,17820,,,,0.550000012,FALSE,,0.42,0.422916667,,,,,,,,,,,,,,,,,,,,,,,
3117,1971-10-07,4,319,MWTR,17.39999962,,18252,,,,0.5,FALSE,28,0.38,0.388194444,,,,,,,,,,,,,,,,,,,,,,,
4111,1971-10-07,4,327,MWTR,17.70000076,,15454,,,,0.75,FALSE,25,0.43,0.4375,,,,,,,,,,,,,,,,,,,,,,,
4299,1971-10-07,4,328,MWTR,18,,18360,,,,0.75,FALSE,24,0.4,0.411805556,,,,,,,,,,,,,,,,,,,,,,,
4656,1971-10-07,4,329,MWTR,16.89999962,,20898,,,,0.300000012,FALSE,35,0.38,0.3875,,,,,,,,,,,,,,,,,,,,,,,
4815,1971-10-07,4,330,MWTR,17.39999962,,24200,,,,0.600000024,FALSE,27,0.45,0.4625,,,,,,,,,,,,,,,,,,,,,,,
4859,1971-10-07,4,331,MWTR,17.20000076,,24200,,,,0.649999976,FALSE,22,0.54,0.544444444,,,,,,,,,,,,,,,,,,,,,,,
4905,1971-10-07,4,332,MWTR,17.10000038,,24420,,,,0.649999976,FALSE,24,0.42,0.427083333,,,,,,,,,,,,,,,,,,,,,,,
4944,1971-10-07,4,333,MWTR,17.10000038,,24200,,,,0.620000005,FALSE,23,0.48,0.486805556,,,,,,,,,,,,,,,,,,,,,,,
4996,1971-10-07,4,334,MWTR,17.10000038,,22880,,,,0.550000012,FALSE,25,0.42,0.427777778,,,,,,,,,,,,,,,,,,,,,,,
5152,1971-10-07,4,335,MWTR,17.10000038,,21615,,,,0.5,FALSE,24,0.38,0.385416667,,,,,,,,,,,,,,,,,,,,,,,
5331,1971-10-07,4,336,MWTR,18.29999924,,17930,,,,0.699999988,FALSE,25,0.45,0.461805556,,,,,,,,,,,,,,,,,,,,,,,
5868,1971-10-07,4,339,MWTR,18.10000038,,17600,,,,0.800000012,FALSE,25,0.39,0.394444444,,,,,,,,,,,,,,,,,,,,,,,
6042,1971-10-07,4,340,MWTR,17.89999962,,17160,,,,0.319999993,FALSE,40,0.36,0.364583333,,,,,,,,,,,,,,,,,,,,,,,
4399,1971-10-12,4,406,MWTR,17.39999962,,10536,,,,0.469999999,FALSE,27,0.34,0.35,,,,,,,,,,,,,,,,,,,,,,,
4485,1971-10-12,4,416,MWTR,17.70000076,,9828,,,,0.419999987,FALSE,33,0.33,0.341666667,,,,,,,,,,,,,,,,,,,,,,,
4515,1971-10-12,4,418,MWTR,17.79999924,,6707,,,,0.280000001,FALSE,43,0.38,0.3875,,,,,,,,,,,,,,,,,,,,,,,
6352,1971-10-12,4,401,MWTR,17.39999962,,10120,,,,0.409999996,FALSE,26,0.37,0.376388889,,,,,,,,,,,,,,,,,,,,,,,
6555,1971-10-12,4,402,MWTR,17.39999962,,10340,,,,0.370000005,FALSE,33,0.39,0.401388889,,,,,,,,,,,,,,,,,,,,,,,
6762,1971-10-12,4,404,MWTR,17.39999962,,8690,,,,0.349999994,FALSE,36,0.33,0.340277778,,,,,,,,,,,,,,,,,,,,,,,
6985,1971-10-12,4,405,MWTR,17.39999962,,9936,,,,0.349999994,FALSE,26,0.36,0.370833333,,,,,,,,,,,,,,,,,,,,,,,
7335,1971-10-12,4,407,MWTR,17.39999962,,12980,,,,0.400000006,FALSE,25,0.31,0.319444444,,,,,,,,,,,,,,,,,,,,,,,
7533,1971-10-12,4,408,MWTR,,,,,,40,,FALSE,,0.49,0.492361111,,,,,,,,,,,,,,,,,,,,,,,
8723,1971-10-12,4,414,MWTR,17.39999962,,10010,,,,0.370000005,FALSE,30,0,,,,,,,,,,,,,,,,,,,,,,,,
12572,1971-10-12,4,515,MWTR,18.10000038,,2255,,,,0.25,FALSE,46,0,,,,,,,,,,,,,,,,,,,,,,,,
12996,1971-10-12,4,517,MWTR,18.29999924,,2255,,,,0.219999999,FALSE,43,0,,,,,,,,,,,,,,,,,,,,,,,,
13795,1971-10-12,4,602,MWTR,18.10000038,,4290,,,,0.270000011,FALSE,37,0.45,,,,,,,,,,,,,,,,,,,,,,,,
14193,1971-10-12,4,604,MWTR,17.89999962,,2884,,,,0.209999993,FALSE,47,0,,,,,,,,,,,,,,,,,,,,,,,,
14602,1971-10-12,4,606,MWTR,19.79999924,,2475,,,,0.209999993,FALSE,50,0,,,,,,,,,,,,,,,,,,,,,,,,
4430,1971-10-13,4,412,MWTR,17.60000038,,3056,,,,0.280000001,FALSE,40,0,,,,,,,,,,,,,,,,,,,,,,,,
7924,1971-10-13,4,410,MWTR,17.60000038,,4620,,,,0.230000004,FALSE,45,0,,,,,,,,,,,,,,,,,,,,,,,,
9883,1971-10-13,4,501,MWTR,17.79999924,,2106,,,,0.230000004,FALSE,45,0,,,,,,,,,,,,,,,,,,,,,,,,
10291,1971-10-13,4,503,MWTR,18.10000038,,1056,,,,0.270000011,FALSE,40,0,,,,,,,,,,,,,,,,,,,,,,,,
10692,1971-10-13,4,505,MWTR,18.10000038,,506,,,,0.270000011,FALSE,37,0,,,,,,,,,,,,,,,,,,,,,,,,
10941,1971-10-13,4,507,MWTR,18.10000038,,343,,,,0.319999993,FALSE,40,0,,,,,,,,,,,,,,,,,,,,,,,,
11549,1971-10-13,4,509,MWTR,18.20000076,,341,,,,0.340000004,FALSE,42,0,,,,,,,,,,,,,,,,,,,,,,,,
11970,1971-10-13,4,511,MWTR,18.29999924,,286,,,,0.360000014,FALSE,37,0,,,,,,,,,,,,,,,,,,,,,,,,
12357,1971-10-13,4,513,MWTR,18.39999962,,249,,,,0.400000006,FALSE,34,0,,,,,,,,,,,,,,,,,,,,,,,,
13369,1971-10-13,4,519,MWTR,18,,506,,,,0.289999992,FALSE,44,0,,,,,,,,,,,,,,,,,,,,,,,,
14826,1971-10-13,4,608,MWTR,18,,237,,,,0.379999995,FALSE,35,0,,,,,,,,,,,,,,,,,,,,,,,,
18275,1971-10-13,4,802,MWTR,18.79999924,,271,,,,0.400000006,FALSE,32,0,,,,,,,,,,,,,,,,,,,,,,,,
18472,1971-10-13,4,804,MWTR,19,,226,,,,0.400000006,FALSE,33,0,,,,,,,,,,,,,,,,,,,,,,,,
18721,1971-10-13,4,806,MWTR,19,,200,,,,0.449999988,FALSE,30,0,,,,,,,,,,,,,,,,,,,,,,,,
15053,1971-10-14,4,701,MWTR,17.89999962,,220,,,,0.419999987,FALSE,30,0,,,,,,,,,,,,,,,,,,,,,,,,
15309,1971-10-14,4,703,MWTR,17.79999924,,140,,,,0.430000007,FALSE,30,0,,,,,,,,,,,,,,,,,,,,,,,,
15675,1971-10-14,4,705,MWTR,17.79999924,,146,,,,0.5,FALSE,27,0,,,,,,,,,,,,,,,,,,,,,,,,
16094,1971-10-14,4,707,MWTR,17.79999924,,129,,,,0.550000012,FALSE,27,0.44,,,,,,,,,,,,,,,,,,,,,,,,
16428,1971-10-14,4,709,MWTR,17.79999924,,132,,,,0.579999983,FALSE,27,0.43,,,,,,,,,,,,,,,,,,,,,,,,
16982,1971-10-14,4,711,MWTR,17.79999924,,158,,,,0.569999993,FALSE,27,0.44,,,,,,,,,,,,,,,,,,,,,,,,
19120,1971-10-14,4,808,MWTR,18.29999924,,152,,,,0.519999981,FALSE,30,0.41,,,,,,,,,,,,,,,,,,,,,,,,
19517,1971-10-14,4,810,MWTR,18.10000038,,142,,,,0.519999981,FALSE,30,0.43,,,,,,,,,,,,,,,,,,,,,,,,
17964,1971-10-15,4,812,MWTR,17.79999924,,139,,,,0.519999981,FALSE,30,0.43,,,,,,,,,,,,,,,,,,,,,,,,
20316,1971-10-15,4,814,MWTR,17.79999924,,143,,,,0.550000012,FALSE,30,0.43,,,,,,,,,,,,,,,,,,,,,,,,
20681,1971-10-15,4,902,MWTR,18.29999924,,166,,,,0.400000006,FALSE,34,0.4,,,,,,,,,,,,,,,,,,,,,,,,
20874,1971-10-15,4,903,MWTR,16.89999962,,132,,,,0.579999983,FALSE,28,0.43,,,,,,,,,,,,,,,,,,,,,,,,
21078,1971-10-15,4,904,MWTR,18.10000038,,228,,,,0.5,FALSE,30,0.42,,,,,,,,,,,,,,,,,,,,,,,,
21433,1971-10-15,4,906,MWTR,18.70000076,,324,,,,0.519999981,FALSE,29,0.41,,,,,,,,,,,,,,,,,,,,,,,,
21635,1971-10-15,4,908,MWTR,17.89999962,,226,,,,0.449999988,FALSE,31,0,,,,,,,,,,,,,,,,,,,,,,,,
22020,1971-10-15,4,910,MWTR,20.10000038,,572,,,,0.469999999,FALSE,31,0,,,,,,,,,,,,,,,,,,,,,,,,
22689,1971-10-15,4,914,MWTR,18.79999924,,352,,,,0.5,FALSE,30,0,,,,,,,,,,,,,,,,,,,,,,,,
22806,1971-10-15,4,915,MWTR,18.89999962,,210,,,,0.5,FALSE,30,0,,,,,,,,,,,,,,,,,,,,,,,,
227,1971-11-03,5,101,MWTR,13.39999962,,41128,,,,0.800000012,FALSE,22,0,,,,,,,,,,,,,,,,,,,,,,,,
260,1971-11-03,5,102,MWTR,13.39999962,,40810,,,,0.75,FALSE,21,0,,,,,,,,,,,,,,,,,,,,,,,,
300,1971-11-03,5,103,MWTR,12.80000019,,40810,,,,0.800000012,FALSE,22,0,,,,,,,,,,,,,,,,,,,,,,,,
337,1971-11-03,5,104,MWTR,12.80000019,,40810,,,,0.800000012,FALSE,21,0,,,,,,,,,,,,,,,,,,,,,,,,
360,1971-11-03,5,111,MWTR,11.80000019,,42444,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
464,1971-11-03,5,207,MWTR,12.30000019,,40068,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
729,1971-11-03,5,105,MWTR,12.89999962,,40492,,,,0.800000012,FALSE,21,0,,,,,,,,,,,,,,,,,,,,,,,,
769,1971-11-03,5,106,MWTR,13.10000038,,42012,,,,0.949999988,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
813,1971-11-03,5,107,MWTR,13.19999981,,40716,,,,0.800000012,FALSE,22,0,,,,,,,,,,,,,,,,,,,,,,,,
855,1971-11-03,5,108,MWTR,12.69999981,,41472,,,,0.819999993,FALSE,20,0,,,,,,,,,,,,,,,,,,,,,,,,
898,1971-11-03,5,109,MWTR,12.30000019,,41148,,,,0.99000001,FALSE,18,0,,,,,,,,,,,,,,,,,,,,,,,,
942,1971-11-03,5,110,MWTR,12,,41148,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1007,1971-11-03,5,112,MWTR,11.89999962,,41904,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1051,1971-11-03,5,113,MWTR,12.39999962,,41472,,,,0.949999988,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1081,1971-11-03,5,201,MWTR,11.80000019,,39852,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1111,1971-11-03,5,202,MWTR,11.10000038,,43524,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1138,1971-11-03,5,203,MWTR,11.89999962,,42228,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1209,1971-11-03,5,205,MWTR,11.89999962,,41904,,,,0.930000007,FALSE,20,0,,,,,,,,,,,,,,,,,,,,,,,,
1253,1971-11-03,5,206,MWTR,12.30000019,,40176,,,,0.899999976,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1325,1971-11-03,5,208,MWTR,11.60000038,,43416,,,,0.99000001,FALSE,17,0,,,,,,,,,,,,,,,,,,,,,,,,
1343,1971-11-03,5,209,MWTR,11.60000038,,43308,,,,0.99000001,FALSE,17,0.45,,,,,,,,,,,,,,,,,,,,,,,,
678,1971-11-04,5,326,MWTR,12.5,,33588,,,,0.649999976,FALSE,21,0.44,,,,,,,,,,,,,,,,,,,,,,,,
1397,1971-11-04,5,210,MWTR,12,,39096,,,,0.99000001,FALSE,18,0.45,,,,,,,,,,,,,,,,,,,,,,,,
